date,menu_item,units_sold,day_of_week,week_of_year,month,is_weekend,is_holiday,is_tourist_season,rainfall_mm,temperature_c,local_event,rolling_7day_avg
2025-07-20,Grilled Chicken,30,6,29,7,1,0,1,0.0,29.8,0,23.43
2025-07-21,Margherita Pizza,33,0,30,7,0,0,1,0.0,31.6,0,37.86
2025-07-21,Pasta Carbonara,39,0,30,7,0,0,1,0.0,31.6,0,35.43
2025-07-21,Grilled Salmon,34,0,30,7,0,0,1,0.0,31.6,0,33.0
2025-07-21,Caesar Salad,16,0,30,7,0,0,1,0.0,31.6,0,23.86
2025-07-21,Tiramisu,26,0,30,7,0,0,1,0.0,31.6,0,24.29
2025-07-21,Risotto,28,0,30,7,0,0,1,0.0,31.6,0,28.14
2025-07-21,Bruschetta,44,0,30,7,0,0,1,0.0,31.6,0,40.71
2025-07-21,Grilled Chicken,21,0,30,7,0,0,1,0.0,31.6,0,22.86
2025-07-22,Margherita Pizza,35,1,30,7,0,0,1,0.0,25.4,0,37.71
2025-07-22,Pasta Carbonara,28,1,30,7,0,0,1,0.0,25.4,0,35.43
2025-07-22,Grilled Salmon,30,1,30,7,0,0,1,0.0,25.4,0,32.86
2025-07-22,Caesar Salad,21,1,30,7,0,0,1,0.0,25.4,0,23.71
2025-07-22,Tiramisu,23,1,30,7,0,0,1,0.0,25.4,0,24.43
2025-07-22,Risotto,29,1,30,7,0,0,1,0.0,25.4,0,28.71
2025-07-22,Bruschetta,45,1,30,7,0,0,1,0.0,25.4,0,41.71
2025-07-22,Grilled Chicken,25,1,30,7,0,0,1,0.0,25.4,0,23.0
2025-07-23,Margherita Pizza,51,2,30,7,0,0,1,0.0,29.1,1,39.86
2025-07-23,Pasta Carbonara,33,2,30,7,0,0,1,0.0,29.1,1,35.14
2025-07-23,Grilled Salmon,32,2,30,7,0,0,1,0.0,29.1,1,33.0
2025-07-23,Caesar Salad,25,2,30,7,0,0,1,0.0,29.1,1,24.43
2025-07-23,Tiramisu,30,2,30,7,0,0,1,0.0,29.1,1,25.71
2025-07-23,Risotto,36,2,30,7,0,0,1,0.0,29.1,1,30.0
2025-07-23,Bruschetta,42,2,30,7,0,0,1,0.0,29.1,1,42.29
2025-07-23,Grilled Chicken,26,2,30,7,0,0,1,0.0,29.1,1,23.86
2025-07-24,Margherita Pizza,32,3,30,7,0,0,1,0.0,26.7,0,40.0
2025-07-24,Pasta Carbonara,35,3,30,7,0,0,1,0.0,26.7,0,35.29
2025-07-24,Grilled Salmon,30,3,30,7,0,0,1,0.0,26.7,0,33.14
2025-07-24,Caesar Salad,22,3,30,7,0,0,1,0.0,26.7,0,24.57
2025-07-24,Tiramisu,26,3,30,7,0,0,1,0.0,26.7,0,26.29
2025-07-24,Risotto,23,3,30,7,0,0,1,0.0,26.7,0,30.14
2025-07-24,Bruschetta,31,3,30,7,0,0,1,0.0,26.7,0,40.86
2025-07-24,Grilled Chicken,24,3,30,7,0,0,1,0.0,26.7,0,23.86
2025-07-25,Margherita Pizza,35,4,30,7,0,0,1,0.0,28.9,0,39.86
2025-07-25,Pasta Carbonara,31,4,30,7,0,0,1,0.0,28.9,0,35.29
2025-07-25,Grilled Salmon,27,4,30,7,0,0,1,0.0,28.9,0,33.14
2025-07-25,Caesar Salad,22,4,30,7,0,0,1,0.0,28.9,0,23.86
2025-07-25,Tiramisu,23,4,30,7,0,0,1,0.0,28.9,0,26.29
2025-07-25,Risotto,26,4,30,7,0,0,1,0.0,28.9,0,30.29
2025-07-25,Bruschetta,34,4,30,7,0,0,1,0.0,28.9,0,41.43
2025-07-25,Grilled Chicken,22,4,30,7,0,0,1,0.0,28.9,0,24.29
2025-07-26,Margherita Pizza,63,5,30,7,1,0,1,0.0,30.8,1,41.43
2025-07-26,Pasta Carbonara,51,5,30,7,1,0,1,0.0,30.8,1,36.29
2025-07-26,Grilled Salmon,53,5,30,7,1,0,1,0.0,30.8,1,35.0
2025-07-26,Caesar Salad,38,5,30,7,1,0,1,0.0,30.8,1,25.0
2025-07-26,Tiramisu,43,5,30,7,1,0,1,0.0,30.8,1,28.71
2025-07-26,Risotto,37,5,30,7,1,0,1,0.0,30.8,1,30.43
2025-07-26,Bruschetta,55,5,30,7,1,0,1,0.0,30.8,1,42.71
2025-07-26,Grilled Chicken,28,5,30,7,1,0,1,0.0,30.8,1,25.14
2025-07-27,Margherita Pizza,56,6,30,7,1,0,1,0.0,32.8,0,43.57
2025-07-27,Pasta Carbonara,39,6,30,7,1,0,1,0.0,32.8,0,36.57
2025-07-27,Grilled Salmon,45,6,30,7,1,0,1,0.0,32.8,0,35.86
2025-07-27,Caesar Salad,27,6,30,7,1,0,1,0.0,32.8,0,24.43
2025-07-27,Tiramisu,29,6,30,7,1,0,1,0.0,32.8,0,28.57
2025-07-27,Risotto,33,6,30,7,1,0,1,0.0,32.8,0,30.29
2025-07-27,Bruschetta,51,6,30,7,1,0,1,0.0,32.8,0,43.14
2025-07-27,Grilled Chicken,34,6,30,7,1,0,1,0.0,32.8,0,25.71
2025-07-28,Margherita Pizza,31,0,31,7,0,0,1,0.0,29.3,0,43.29
2025-07-28,Pasta Carbonara,30,0,31,7,0,0,1,0.0,29.3,0,35.29
2025-07-28,Grilled Salmon,29,0,31,7,0,0,1,0.0,29.3,0,35.14
2025-07-28,Caesar Salad,18,0,31,7,0,0,1,0.0,29.3,0,24.71
2025-07-28,Tiramisu,22,0,31,7,0,0,1,0.0,29.3,0,28.0
2025-07-28,Risotto,24,0,31,7,0,0,1,0.0,29.3,0,29.71
2025-07-28,Bruschetta,34,0,31,7,0,0,1,0.0,29.3,0,41.71
2025-07-28,Grilled Chicken,24,0,31,7,0,0,1,0.0,29.3,0,26.14
2025-07-29,Margherita Pizza,32,1,31,7,0,0,1,0.0,27.1,0,42.86
2025-07-29,Pasta Carbonara,30,1,31,7,0,0,1,0.0,27.1,0,35.57
2025-07-29,Grilled Salmon,24,1,31,7,0,0,1,0.0,27.1,0,34.29
2025-07-29,Caesar Salad,23,1,31,7,0,0,1,0.0,27.1,0,25.0
2025-07-29,Tiramisu,22,1,31,7,0,0,1,0.0,27.1,0,27.86
2025-07-29,Risotto,25,1,31,7,0,0,1,0.0,27.1,0,29.14
2025-07-29,Bruschetta,41,1,31,7,0,0,1,0.0,27.1,0,41.14
2025-07-29,Grilled Chicken,24,1,31,7,0,0,1,0.0,27.1,0,26.0
2025-07-30,Margherita Pizza,37,2,31,7,0,0,1,0.0,26.2,0,40.86
2025-07-30,Pasta Carbonara,31,2,31,7,0,0,1,0.0,26.2,0,35.29
2025-07-30,Grilled Salmon,31,2,31,7,0,0,1,0.0,26.2,0,34.14
2025-07-30,Caesar Salad,20,2,31,7,0,0,1,0.0,26.2,0,24.29
2025-07-30,Tiramisu,24,2,31,7,0,0,1,0.0,26.2,0,27.0
2025-07-30,Risotto,21,2,31,7,0,0,1,0.0,26.2,0,27.0
2025-07-30,Bruschetta,31,2,31,7,0,0,1,0.0,26.2,0,39.57
2025-07-30,Grilled Chicken,27,2,31,7,0,0,1,0.0,26.2,0,26.14
2025-07-31,Margherita Pizza,36,3,31,7,0,0,1,0.0,31.1,1,41.43
2025-07-31,Pasta Carbonara,39,3,31,7,0,0,1,0.0,31.1,1,35.86
2025-07-31,Grilled Salmon,42,3,31,7,0,0,1,0.0,31.1,1,35.86
2025-07-31,Caesar Salad,25,3,31,7,0,0,1,0.0,31.1,1,24.71
2025-07-31,Tiramisu,28,3,31,7,0,0,1,0.0,31.1,1,27.29
2025-07-31,Risotto,27,3,31,7,0,0,1,0.0,31.1,1,27.57
2025-07-31,Bruschetta,48,3,31,7,0,0,1,0.0,31.1,1,42.0
2025-07-31,Grilled Chicken,31,3,31,7,0,0,1,0.0,31.1,1,27.14
2025-08-01,Margherita Pizza,35,4,31,8,0,0,1,0.0,31.6,0,41.43
2025-08-01,Pasta Carbonara,31,4,31,8,0,0,1,0.0,31.6,0,35.86
2025-08-01,Grilled Salmon,31,4,31,8,0,0,1,0.0,31.6,0,36.43
2025-08-01,Caesar Salad,22,4,31,8,0,0,1,0.0,31.6,0,24.71
2025-08-01,Tiramisu,24,4,31,8,0,0,1,0.0,31.6,0,27.43
2025-08-01,Risotto,25,4,31,8,0,0,1,0.0,31.6,0,27.43
2025-08-01,Bruschetta,34,4,31,8,0,0,1,0.0,31.6,0,42.0
2025-08-01,Grilled Chicken,25,4,31,8,0,0,1,0.0,31.6,0,27.57
2025-08-02,Margherita Pizza,49,5,31,8,1,0,1,0.0,25.5,0,39.43
2025-08-02,Pasta Carbonara,43,5,31,8,1,0,1,0.0,25.5,0,34.71
2025-08-02,Grilled Salmon,40,5,31,8,1,0,1,0.0,25.5,0,34.57
2025-08-02,Caesar Salad,27,5,31,8,1,0,1,0.0,25.5,0,23.14
2025-08-02,Tiramisu,35,5,31,8,1,0,1,0.0,25.5,0,26.29
2025-08-02,Risotto,37,5,31,8,1,0,1,0.0,25.5,0,27.43
2025-08-02,Bruschetta,46,5,31,8,1,0,1,0.0,25.5,0,40.71
2025-08-02,Grilled Chicken,35,5,31,8,1,0,1,0.0,25.5,0,28.57
2025-08-03,Margherita Pizza,40,6,31,8,1,0,1,0.0,26.9,0,37.14
2025-08-03,Pasta Carbonara,49,6,31,8,1,0,1,0.0,26.9,0,36.14
2025-08-03,Grilled Salmon,47,6,31,8,1,0,1,0.0,26.9,0,34.86
2025-08-03,Caesar Salad,27,6,31,8,1,0,1,0.0,26.9,0,23.14
2025-08-03,Tiramisu,30,6,31,8,1,0,1,0.0,26.9,0,26.43
2025-08-03,Risotto,31,6,31,8,1,0,1,0.0,26.9,0,27.14
2025-08-03,Bruschetta,58,6,31,8,1,0,1,0.0,26.9,0,41.71
2025-08-03,Grilled Chicken,32,6,31,8,1,0,1,0.0,26.9,0,28.29
2025-08-04,Margherita Pizza,35,0,32,8,0,0,1,0.0,28.8,0,37.71
2025-08-04,Pasta Carbonara,26,0,32,8,0,0,1,0.0,28.8,0,35.57
2025-08-04,Grilled Salmon,27,0,32,8,0,0,1,0.0,28.8,0,34.57
2025-08-04,Caesar Salad,24,0,32,8,0,0,1,0.0,28.8,0,24.0
2025-08-04,Tiramisu,25,0,32,8,0,0,1,0.0,28.8,0,26.86
2025-08-04,Risotto,26,0,32,8,0,0,1,0.0,28.8,0,27.43
2025-08-04,Bruschetta,29,0,32,8,0,0,1,0.0,28.8,0,41.0
2025-08-04,Grilled Chicken,23,0,32,8,0,0,1,0.0,28.8,0,28.14
2025-08-05,Margherita Pizza,37,1,32,8,0,0,1,0.0,29.8,1,38.43
2025-08-05,Pasta Carbonara,37,1,32,8,0,0,1,0.0,29.8,1,36.57
2025-08-05,Grilled Salmon,43,1,32,8,0,0,1,0.0,29.8,1,37.29
2025-08-05,Caesar Salad,26,1,32,8,0,0,1,0.0,29.8,1,24.43
2025-08-05,Tiramisu,24,1,32,8,0,0,1,0.0,29.8,1,27.14
2025-08-05,Risotto,30,1,32,8,0,0,1,0.0,29.8,1,28.14
2025-08-05,Bruschetta,37,1,32,8,0,0,1,0.0,29.8,1,40.43
2025-08-05,Grilled Chicken,24,1,32,8,0,0,1,0.0,29.8,1,28.14
2025-08-06,Margherita Pizza,38,2,32,8,0,0,1,0.0,33.1,0,38.57
2025-08-06,Pasta Carbonara,32,2,32,8,0,0,1,0.0,33.1,0,36.71
2025-08-06,Grilled Salmon,28,2,32,8,0,0,1,0.0,33.1,0,36.86
2025-08-06,Caesar Salad,19,2,32,8,0,0,1,0.0,33.1,0,24.29
2025-08-06,Tiramisu,25,2,32,8,0,0,1,0.0,33.1,0,27.29
2025-08-06,Risotto,21,2,32,8,0,0,1,0.0,33.1,0,28.14
2025-08-06,Bruschetta,42,2,32,8,0,0,1,0.0,33.1,0,42.0
2025-08-06,Grilled Chicken,22,2,32,8,0,0,1,0.0,33.1,0,27.43
2025-08-07,Margherita Pizza,35,3,32,8,0,0,1,0.0,28.5,0,38.43
2025-08-07,Pasta Carbonara,38,3,32,8,0,0,1,0.0,28.5,0,36.57
2025-08-07,Grilled Salmon,32,3,32,8,0,0,1,0.0,28.5,0,35.43
2025-08-07,Caesar Salad,23,3,32,8,0,0,1,0.0,28.5,0,24.0
2025-08-07,Tiramisu,19,3,32,8,0,0,1,0.0,28.5,0,26.0
2025-08-07,Risotto,23,3,32,8,0,0,1,0.0,28.5,0,27.57
2025-08-07,Bruschetta,33,3,32,8,0,0,1,0.0,28.5,0,39.86
2025-08-07,Grilled Chicken,20,3,32,8,0,0,1,0.0,28.5,0,25.86
2025-08-08,Margherita Pizza,43,4,32,8,0,0,1,0.0,35.4,1,39.57
2025-08-08,Pasta Carbonara,30,4,32,8,0,0,1,0.0,35.4,1,36.43
2025-08-08,Grilled Salmon,39,4,32,8,0,0,1,0.0,35.4,1,36.57
2025-08-08,Caesar Salad,25,4,32,8,0,0,1,0.0,35.4,1,24.43
2025-08-08,Tiramisu,29,4,32,8,0,0,1,0.0,35.4,1,26.71
2025-08-08,Risotto,32,4,32,8,0,0,1,0.0,35.4,1,28.57
2025-08-08,Bruschetta,42,4,32,8,0,0,1,0.0,35.4,1,41.0
2025-08-08,Grilled Chicken,25,4,32,8,0,0,1,0.0,35.4,1,25.86
2025-08-09,Margherita Pizza,38,5,32,8,1,0,1,0.0,28.8,0,38.0
2025-08-09,Pasta Carbonara,51,5,32,8,1,0,1,0.0,28.8,0,37.57
2025-08-09,Grilled Salmon,41,5,32,8,1,0,1,0.0,28.8,0,36.71
2025-08-09,Caesar Salad,31,5,32,8,1,0,1,0.0,28.8,0,25.0
2025-08-09,Tiramisu,30,5,32,8,1,0,1,0.0,28.8,0,26.0
2025-08-09,Risotto,31,5,32,8,1,0,1,0.0,28.8,0,27.71
2025-08-09,Bruschetta,45,5,32,8,1,0,1,0.0,28.8,0,40.86
2025-08-09,Grilled Chicken,31,5,32,8,1,0,1,0.0,28.8,0,25.29
2025-08-10,Margherita Pizza,43,6,32,8,1,0,1,0.0,24.4,0,38.43
2025-08-10,Pasta Carbonara,43,6,32,8,1,0,1,0.0,24.4,0,36.71
2025-08-10,Grilled Salmon,37,6,32,8,1,0,1,0.0,24.4,0,35.29
2025-08-10,Caesar Salad,30,6,32,8,1,0,1,0.0,24.4,0,25.43
2025-08-10,Tiramisu,30,6,32,8,1,0,1,0.0,24.4,0,26.0
2025-08-10,Risotto,34,6,32,8,1,0,1,0.0,24.4,0,28.14
2025-08-10,Bruschetta,49,6,32,8,1,0,1,0.0,24.4,0,39.57
2025-08-10,Grilled Chicken,28,6,32,8,1,0,1,0.0,24.4,0,24.71
2025-08-11,Margherita Pizza,47,0,33,8,0,0,1,0.0,25.7,1,40.14
2025-08-11,Pasta Carbonara,40,0,33,8,0,0,1,0.0,25.7,1,38.71
2025-08-11,Grilled Salmon,51,0,33,8,0,0,1,0.0,25.7,1,38.71
2025-08-11,Caesar Salad,25,0,33,8,0,0,1,0.0,25.7,1,25.57
2025-08-11,Tiramisu,25,0,33,8,0,0,1,0.0,25.7,1,26.0
2025-08-11,Risotto,35,0,33,8,0,0,1,0.0,25.7,1,29.43
2025-08-11,Bruschetta,46,0,33,8,0,0,1,0.0,25.7,1,42.0
2025-08-11,Grilled Chicken,24,0,33,8,0,0,1,0.0,25.7,1,24.86
2025-08-12,Margherita Pizza,38,1,33,8,0,0,1,0.0,24.4,0,40.29
2025-08-12,Pasta Carbonara,31,1,33,8,0,0,1,0.0,24.4,0,37.86
2025-08-12,Grilled Salmon,25,1,33,8,0,0,1,0.0,24.4,0,36.14
2025-08-12,Caesar Salad,23,1,33,8,0,0,1,0.0,24.4,0,25.14
2025-08-12,Tiramisu,24,1,33,8,0,0,1,0.0,24.4,0,26.0
2025-08-12,Risotto,21,1,33,8,0,0,1,0.0,24.4,0,28.14
2025-08-12,Bruschetta,31,1,33,8,0,0,1,0.0,24.4,0,41.14
2025-08-12,Grilled Chicken,23,1,33,8,0,0,1,0.0,24.4,0,24.71
2025-08-13,Margherita Pizza,32,2,33,8,0,0,1,0.0,28.1,0,39.43
2025-08-13,Pasta Carbonara,28,2,33,8,0,0,1,0.0,28.1,0,37.29
2025-08-13,Grilled Salmon,25,2,33,8,0,0,1,0.0,28.1,0,35.71
2025-08-13,Caesar Salad,27,2,33,8,0,0,1,0.0,28.1,0,26.29
2025-08-13,Tiramisu,28,2,33,8,0,0,1,0.0,28.1,0,26.43
2025-08-13,Risotto,26,2,33,8,0,0,1,0.0,28.1,0,28.86
2025-08-13,Bruschetta,35,2,33,8,0,0,1,0.0,28.1,0,40.14
2025-08-13,Grilled Chicken,24,2,33,8,0,0,1,0.0,28.1,0,25.0
2025-08-14,Margherita Pizza,41,3,33,8,0,0,1,0.0,26.2,1,40.29
2025-08-14,Pasta Carbonara,37,3,33,8,0,0,1,0.0,26.2,1,37.14
2025-08-14,Grilled Salmon,36,3,33,8,0,0,1,0.0,26.2,1,36.29
2025-08-14,Caesar Salad,24,3,33,8,0,0,1,0.0,26.2,1,26.43
2025-08-14,Tiramisu,25,3,33,8,0,0,1,0.0,26.2,1,27.29
2025-08-14,Risotto,34,3,33,8,0,0,1,0.0,26.2,1,30.43
2025-08-14,Bruschetta,52,3,33,8,0,0,1,0.0,26.2,1,42.86
2025-08-14,Grilled Chicken,27,3,33,8,0,0,1,0.0,26.2,1,26.0
2025-08-15,Margherita Pizza,40,4,33,8,0,1,1,0.0,23.2,0,39.86
2025-08-15,Pasta Carbonara,37,4,33,8,0,1,1,0.0,23.2,0,38.14
2025-08-15,Grilled Salmon,31,4,33,8,0,1,1,0.0,23.2,0,35.14
2025-08-15,Caesar Salad,31,4,33,8,0,1,1,0.0,23.2,0,27.29
2025-08-15,Tiramisu,30,4,33,8,0,1,1,0.0,23.2,0,27.43
2025-08-15,Risotto,35,4,33,8,0,1,1,0.0,23.2,0,30.86
2025-08-15,Bruschetta,52,4,33,8,0,1,1,0.0,23.2,0,44.29
2025-08-15,Grilled Chicken,34,4,33,8,0,1,1,0.0,23.2,0,27.29
2025-08-16,Margherita Pizza,48,5,33,8,1,0,1,0.0,31.3,0,41.29
2025-08-16,Pasta Carbonara,38,5,33,8,1,0,1,0.0,31.3,0,36.29
2025-08-16,Grilled Salmon,43,5,33,8,1,0,1,0.0,31.3,0,35.43
2025-08-16,Caesar Salad,27,5,33,8,1,0,1,0.0,31.3,0,26.71
2025-08-16,Tiramisu,35,5,33,8,1,0,1,0.0,31.3,0,28.14
2025-08-16,Risotto,33,5,33,8,1,0,1,0.0,31.3,0,31.14
2025-08-16,Bruschetta,61,5,33,8,1,0,1,0.0,31.3,0,46.57
2025-08-16,Grilled Chicken,31,5,33,8,1,0,1,0.0,31.3,0,27.29
2025-08-17,Margherita Pizza,53,6,33,8,1,0,1,0.0,27.7,0,42.71
2025-08-17,Pasta Carbonara,40,6,33,8,1,0,1,0.0,27.7,0,35.86
2025-08-17,Grilled Salmon,41,6,33,8,1,0,1,0.0,27.7,0,36.0
2025-08-17,Caesar Salad,24,6,33,8,1,0,1,0.0,27.7,0,25.86
2025-08-17,Tiramisu,34,6,33,8,1,0,1,0.0,27.7,0,28.71
2025-08-17,Risotto,32,6,33,8,1,0,1,0.0,27.7,0,30.86
2025-08-17,Bruschetta,48,6,33,8,1,0,1,0.0,27.7,0,46.43
2025-08-17,Grilled Chicken,31,6,33,8,1,0,1,0.0,27.7,0,27.71
2025-08-18,Margherita Pizza,32,0,34,8,0,0,1,0.0,25.6,0,40.57
2025-08-18,Pasta Carbonara,30,0,34,8,0,0,1,0.0,25.6,0,34.43
2025-08-18,Grilled Salmon,30,0,34,8,0,0,1,0.0,25.6,0,33.0
2025-08-18,Caesar Salad,24,0,34,8,0,0,1,0.0,25.6,0,25.71
2025-08-18,Tiramisu,21,0,34,8,0,0,1,0.0,25.6,0,28.14
2025-08-18,Risotto,26,0,34,8,0,0,1,0.0,25.6,0,29.57
2025-08-18,Bruschetta,36,0,34,8,0,0,1,0.0,25.6,0,45.0
2025-08-18,Grilled Chicken,22,0,34,8,0,0,1,0.0,25.6,0,27.43
2025-08-19,Margherita Pizza,45,1,34,8,0,0,1,0.0,30.5,1,41.57
2025-08-19,Pasta Carbonara,31,1,34,8,0,0,1,0.0,30.5,1,34.43
2025-08-19,Grilled Salmon,40,1,34,8,0,0,1,0.0,30.5,1,35.14
2025-08-19,Caesar Salad,27,1,34,8,0,0,1,0.0,30.5,1,26.29
2025-08-19,Tiramisu,32,1,34,8,0,0,1,0.0,30.5,1,29.29
2025-08-19,Risotto,35,1,34,8,0,0,1,0.0,30.5,1,31.57
2025-08-19,Bruschetta,50,1,34,8,0,0,1,0.0,30.5,1,47.71
2025-08-19,Grilled Chicken,34,1,34,8,0,0,1,0.0,30.5,1,29.0
2025-08-20,Margherita Pizza,29,2,34,8,0,0,1,0.0,28.4,0,41.14
2025-08-20,Pasta Carbonara,29,2,34,8,0,0,1,0.0,28.4,0,34.57
2025-08-20,Grilled Salmon,32,2,34,8,0,0,1,0.0,28.4,0,36.14
2025-08-20,Caesar Salad,23,2,34,8,0,0,1,0.0,28.4,0,25.71
2025-08-20,Tiramisu,24,2,34,8,0,0,1,0.0,28.4,0,28.71
2025-08-20,Risotto,27,2,34,8,0,0,1,0.0,28.4,0,31.71
2025-08-20,Bruschetta,38,2,34,8,0,0,1,0.0,28.4,0,48.14
2025-08-20,Grilled Chicken,25,2,34,8,0,0,1,0.0,28.4,0,29.14
2025-08-21,Margherita Pizza,30,3,34,8,0,0,1,0.0,26.8,0,39.57
2025-08-21,Pasta Carbonara,34,3,34,8,0,0,1,0.0,26.8,0,34.14
2025-08-21,Grilled Salmon,26,3,34,8,0,0,1,0.0,26.8,0,34.71
2025-08-21,Caesar Salad,20,3,34,8,0,0,1,0.0,26.8,0,25.14
2025-08-21,Tiramisu,22,3,34,8,0,0,1,0.0,26.8,0,28.29
2025-08-21,Risotto,21,3,34,8,0,0,1,0.0,26.8,0,29.86
2025-08-21,Bruschetta,37,3,34,8,0,0,1,0.0,26.8,0,46.0
2025-08-21,Grilled Chicken,17,3,34,8,0,0,1,0.0,26.8,0,27.71
2025-08-22,Margherita Pizza,42,4,34,8,0,0,1,0.0,25.5,0,39.86
2025-08-22,Pasta Carbonara,29,4,34,8,0,0,1,0.0,25.5,0,33.0
2025-08-22,Grilled Salmon,33,4,34,8,0,0,1,0.0,25.5,0,35.0
2025-08-22,Caesar Salad,18,4,34,8,0,0,1,0.0,25.5,0,23.29
2025-08-22,Tiramisu,24,4,34,8,0,0,1,0.0,25.5,0,27.43
2025-08-22,Risotto,23,4,34,8,0,0,1,0.0,25.5,0,28.14
2025-08-22,Bruschetta,36,4,34,8,0,0,1,0.0,25.5,0,43.71
2025-08-22,Grilled Chicken,21,4,34,8,0,0,1,0.0,25.5,0,25.86
2025-08-23,Margherita Pizza,56,5,34,8,1,0,1,0.0,26.6,1,41.0
2025-08-23,Pasta Carbonara,54,5,34,8,1,0,1,0.0,26.6,1,35.29
2025-08-23,Grilled Salmon,57,5,34,8,1,0,1,0.0,26.6,1,37.0
2025-08-23,Caesar Salad,36,5,34,8,1,0,1,0.0,26.6,1,24.57
2025-08-23,Tiramisu,38,5,34,8,1,0,1,0.0,26.6,1,27.86
2025-08-23,Risotto,41,5,34,8,1,0,1,0.0,26.6,1,29.29
2025-08-23,Bruschetta,62,5,34,8,1,0,1,0.0,26.6,1,43.86
2025-08-23,Grilled Chicken,37,5,34,8,1,0,1,0.0,26.6,1,26.71
2025-08-24,Margherita Pizza,46,6,34,8,1,0,1,0.0,29.2,0,40.0
2025-08-24,Pasta Carbonara,42,6,34,8,1,0,1,0.0,29.2,0,35.57
2025-08-24,Grilled Salmon,47,6,34,8,1,0,1,0.0,29.2,0,37.86
2025-08-24,Caesar Salad,28,6,34,8,1,0,1,0.0,29.2,0,25.14
2025-08-24,Tiramisu,34,6,34,8,1,0,1,0.0,29.2,0,27.86
2025-08-24,Risotto,38,6,34,8,1,0,1,0.0,29.2,0,30.14
2025-08-24,Bruschetta,45,6,34,8,1,0,1,0.0,29.2,0,43.43
2025-08-24,Grilled Chicken,26,6,34,8,1,0,1,0.0,29.2,0,26.0
2025-08-25,Margherita Pizza,50,0,35,8,0,0,1,0.0,22.7,1,42.57
2025-08-25,Pasta Carbonara,38,0,35,8,0,0,1,0.0,22.7,1,36.71
2025-08-25,Grilled Salmon,36,0,35,8,0,0,1,0.0,22.7,1,38.71
2025-08-25,Caesar Salad,28,0,35,8,0,0,1,0.0,22.7,1,25.71
2025-08-25,Tiramisu,23,0,35,8,0,0,1,0.0,22.7,1,28.14
2025-08-25,Risotto,32,0,35,8,0,0,1,0.0,22.7,1,31.0
2025-08-25,Bruschetta,46,0,35,8,0,0,1,0.0,22.7,1,44.86
2025-08-25,Grilled Chicken,31,0,35,8,0,0,1,0.0,22.7,1,27.29
2025-08-26,Margherita Pizza,30,1,35,8,0,0,1,0.0,29.3,0,40.43
2025-08-26,Pasta Carbonara,33,1,35,8,0,0,1,0.0,29.3,0,37.0
2025-08-26,Grilled Salmon,35,1,35,8,0,0,1,0.0,29.3,0,38.0
2025-08-26,Caesar Salad,18,1,35,8,0,0,1,0.0,29.3,0,24.43
2025-08-26,Tiramisu,20,1,35,8,0,0,1,0.0,29.3,0,26.43
2025-08-26,Risotto,24,1,35,8,0,0,1,0.0,29.3,0,29.43
2025-08-26,Bruschetta,32,1,35,8,0,0,1,0.0,29.3,0,42.29
2025-08-26,Grilled Chicken,21,1,35,8,0,0,1,0.0,29.3,0,25.43
2025-08-27,Margherita Pizza,33,2,35,8,0,0,1,0.0,27.3,0,41.0
2025-08-27,Pasta Carbonara,32,2,35,8,0,0,1,0.0,27.3,0,37.43
2025-08-27,Grilled Salmon,33,2,35,8,0,0,1,0.0,27.3,0,38.14
2025-08-27,Caesar Salad,24,2,35,8,0,0,1,0.0,27.3,0,24.57
2025-08-27,Tiramisu,24,2,35,8,0,0,1,0.0,27.3,0,26.43
2025-08-27,Risotto,25,2,35,8,0,0,1,0.0,27.3,0,29.14
2025-08-27,Bruschetta,48,2,35,8,0,0,1,0.0,27.3,0,43.71
2025-08-27,Grilled Chicken,26,2,35,8,0,0,1,0.0,27.3,0,25.57
2025-08-28,Margherita Pizza,37,3,35,8,0,0,1,0.0,25.0,0,42.0
2025-08-28,Pasta Carbonara,31,3,35,8,0,0,1,0.0,25.0,0,37.0
2025-08-28,Grilled Salmon,20,3,35,8,0,0,1,0.0,25.0,0,37.29
2025-08-28,Caesar Salad,23,3,35,8,0,0,1,0.0,25.0,0,25.0
2025-08-28,Tiramisu,22,3,35,8,0,0,1,0.0,25.0,0,26.43
2025-08-28,Risotto,24,3,35,8,0,0,1,0.0,25.0,0,29.57
2025-08-28,Bruschetta,42,3,35,8,0,0,1,0.0,25.0,0,44.43
2025-08-28,Grilled Chicken,24,3,35,8,0,0,1,0.0,25.0,0,26.57
2025-08-29,Margherita Pizza,32,4,35,8,0,0,1,0.0,28.4,1,40.57
2025-08-29,Pasta Carbonara,36,4,35,8,0,0,1,0.0,28.4,1,38.0
2025-08-29,Grilled Salmon,37,4,35,8,0,0,1,0.0,28.4,1,37.86
2025-08-29,Caesar Salad,29,4,35,8,0,0,1,0.0,28.4,1,26.57
2025-08-29,Tiramisu,28,4,35,8,0,0,1,0.0,28.4,1,27.0
2025-08-29,Risotto,23,4,35,8,0,0,1,0.0,28.4,1,29.57
2025-08-29,Bruschetta,57,4,35,8,0,0,1,0.0,28.4,1,47.43
2025-08-29,Grilled Chicken,30,4,35,8,0,0,1,0.0,28.4,1,27.86
2025-08-30,Margherita Pizza,52,5,35,8,1,0,1,0.0,23.0,0,40.0
2025-08-30,Pasta Carbonara,49,5,35,8,1,0,1,0.0,23.0,0,37.29
